frame,scale,p1,p2,p3,p4,hooks,gens,机器标注
frame_05_21.5.jpg,1.50,healthy,healthy,healthy,injured,0/0/0/0,4,正常
frame_05_22.0.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,4,正常
frame_05_22.5.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,4,正常
frame_05_23.0.jpg,1.50,injured,healthy,healthy,healthy,0/0/0/0,4,正常
frame_05_23.5.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,4,正常
frame_05_24.0.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,4,正常
frame_05_24.5.jpg,1.50,healthy,healthy,injured,healthy,0/0/0/0,4,正常
frame_05_25.0.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,4,正常
frame_05_25.5.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,4,正常
frame_05_26.0.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,4,正常
frame_05_26.5.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,4,正常
frame_05_27.0.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,4,正常
frame_05_27.5.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,4,正常
frame_05_28.0.jpg,1.50,unknown,healthy,unknown,healthy,0/0/0/0,4,p1未知; p3未知
frame_05_28.5.jpg,1.50,unknown,healthy,healthy,healthy,0/0/0/0,4,p1未知
frame_05_29.0.jpg,1.50,unknown,healthy,healthy,healthy,0/0/0/0,4,p1未知
frame_05_29.5.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,4,正常
frame_05_30.0.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,4,正常
frame_05_30.5.jpg,1.50,healthy,unknown,healthy,healthy,0/0/0/0,4,p2未知
frame_05_31.0.jpg,1.50,healthy,healthy,healthy,unknown,0/0/0/0,4,p4未知
frame_05_31.5.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,4,正常
frame_05_32.0.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,4,正常
frame_05_32.5.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,4,正常
frame_05_33.0.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,4,正常
frame_05_33.5.jpg,1.50,healthy,healthy,healthy,injured,0/0/0/0,4,正常
frame_05_34.0.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,4,正常
frame_05_34.5.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,4,正常
frame_05_35.0.jpg,1.50,unknown,unknown,unknown,healthy,0/0/0/0,4,p1未知; p2未知; p3未知
frame_05_35.5.jpg,1.50,unknown,unknown,healthy,healthy,0/0/0/0,4,p1未知; p2未知
frame_05_36.0.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,4,正常
frame_05_36.5.jpg,1.50,unknown,healthy,healthy,healthy,0/0/0/0,4,p1未知
frame_05_37.0.jpg,1.50,unknown,healthy,healthy,healthy,0/0/0/0,4,p1未知
frame_05_37.5.jpg,1.50,unknown,healthy,healthy,healthy,0/0/0/0,4,p1未知
frame_05_38.0.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,4,正常
frame_05_38.5.jpg,1.50,healthy,healthy,unknown,healthy,0/0/0/0,4,p3未知
frame_05_39.0.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,4,正常
frame_05_39.5.jpg,1.50,unknown,healthy,healthy,healthy,0/0/0/0,4,p1未知
frame_05_40.0.jpg,1.50,unknown,healthy,healthy,healthy,0/0/0/0,4,p1未知
frame_05_40.5.jpg,1.50,unknown,healthy,healthy,healthy,0/0/0/0,4,p1未知
frame_05_41.0.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,4,正常
frame_05_41.5.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,4,正常
frame_05_42.0.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,4,正常
frame_05_42.5.jpg,1.50,healthy,healthy,healthy,unknown,0/0/0/0,4,p4未知
frame_05_43.0.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,4,正常
frame_05_43.5.jpg,1.50,healthy,healthy,injured,healthy,0/0/0/0,4,正常
frame_05_44.0.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,4,正常
frame_05_44.5.jpg,1.50,healthy,healthy,injured,healthy,0/0/0/0,4,正常
frame_05_45.0.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,4,正常
frame_05_45.5.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,4,正常
frame_05_46.0.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,4,正常
frame_05_46.5.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,4,正常
frame_05_47.0.jpg,1.50,healthy,injured,healthy,healthy,0/0/0/0,4,正常
frame_05_47.5.jpg,1.50,healthy,healthy,healthy,unknown,0/0/0/0,4,p4未知
frame_05_48.0.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,4,正常
frame_05_48.5.jpg,1.50,healthy,healthy,unknown,healthy,0/0/0/0,4,p3未知
frame_05_49.0.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,4,正常
frame_05_49.5.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,4,正常
frame_05_50.0.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,4,正常
frame_05_50.5.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,4,正常
frame_05_51.0.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,4,正常
frame_05_51.5.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,4,正常
frame_05_52.0.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,4,正常
frame_05_52.5.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,4,正常
frame_05_53.0.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,4,正常
frame_05_53.5.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,4,正常
frame_05_54.0.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,4,正常
frame_05_54.5.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,4,正常
frame_05_55.0.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,4,正常
frame_05_55.5.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,4,正常
frame_05_56.0.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,3,正常
frame_05_56.5.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,3,正常
frame_05_57.0.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,3,正常
frame_05_57.5.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,3,正常
frame_05_58.0.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,3,正常
frame_05_58.5.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,3,正常
frame_05_59.0.jpg,1.50,unknown,unknown,unknown,unknown,0/0/0/0,3,p1未知; p2未知; p3未知; p4未知
frame_05_59.5.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,3,正常
frame_06_00.0.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,3,正常
frame_06_00.5.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,3,正常
frame_06_01.0.jpg,1.50,healthy,injured,injured,healthy,0/0/0/0,3,正常
frame_06_01.5.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,3,正常
frame_06_02.0.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,3,正常
frame_06_02.5.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,3,正常
frame_06_03.0.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,3,正常
frame_06_03.5.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,3,正常
frame_06_04.0.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,3,正常
frame_06_04.5.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,3,正常
frame_06_05.0.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,3,正常
frame_06_05.5.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,3,正常
frame_06_06.0.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,3,正常
frame_06_06.5.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,3,正常
frame_06_07.0.jpg,1.50,injured,healthy,healthy,unknown,0/0/0/0,3,p4未知
frame_06_07.5.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,3,正常
frame_06_08.0.jpg,1.60,unknown,unknown,unknown,unknown,0/0/0/0,3,p1未知; p2未知; p3未知; p4未知
frame_06_08.5.jpg,1.50,healthy,injured,healthy,unknown,0/0/0/0,3,p4未知
frame_06_09.0.jpg,1.50,healthy,healthy,unknown,healthy,0/0/0/0,3,p3未知
frame_06_09.5.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,3,正常
frame_06_10.0.jpg,1.50,healthy,healthy,unknown,unknown,0/0/0/0,2,p3未知; p4未知
frame_06_10.5.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,2,正常
frame_06_11.0.jpg,1.50,unknown,healthy,healthy,healthy,0/0/0/0,2,p1未知
frame_06_11.5.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,2,正常
frame_06_12.0.jpg,1.50,healthy,unknown,healthy,healthy,0/0/0/0,2,p2未知
frame_06_12.5.jpg,1.50,healthy,unknown,healthy,healthy,0/0/0/0,2,p2未知
frame_06_13.0.jpg,1.50,healthy,unknown,healthy,healthy,0/0/0/0,2,p2未知
frame_06_13.5.jpg,1.50,healthy,unknown,healthy,healthy,0/0/0/0,2,p2未知
frame_06_14.0.jpg,1.50,unknown,healthy,injured,healthy,0/0/0/0,2,p1未知
frame_06_14.5.jpg,1.50,healthy,injured,healthy,healthy,0/0/0/0,2,正常
frame_06_15.0.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,2,正常
frame_06_15.5.jpg,1.50,healthy,injured,healthy,healthy,0/0/0/0,2,正常
frame_06_16.0.jpg,1.60,unknown,unknown,unknown,unknown,0/0/0/0,2,p1未知; p2未知; p3未知; p4未知
frame_06_16.5.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,2,正常
frame_06_17.0.jpg,1.50,healthy,healthy,healthy,unknown,0/0/0/0,2,p4未知
frame_06_17.5.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,2,正常
frame_06_18.0.jpg,1.50,healthy,injured,healthy,healthy,0/0/0/0,2,正常
frame_06_18.5.jpg,1.50,unknown,injured,healthy,healthy,0/0/0/0,2,p1未知
frame_06_19.0.jpg,1.50,healthy,healthy,injured,injured,0/0/0/0,2,正常
frame_06_19.5.jpg,1.50,unknown,healthy,healthy,healthy,0/0/0/0,2,p1未知
frame_06_20.0.jpg,1.50,healthy,healthy,injured,healthy,0/0/0/0,2,正常
frame_06_20.5.jpg,1.50,healthy,injured,healthy,injured,0/0/0/0,2,正常
frame_06_21.0.jpg,1.50,unknown,healthy,injured,healthy,0/0/0/0,2,p1未知
frame_06_21.5.jpg,1.50,unknown,injured,healthy,healthy,0/0/0/0,2,p1未知
frame_06_22.0.jpg,1.50,healthy,healthy,injured,healthy,0/0/0/0,2,正常
frame_06_22.5.jpg,1.50,healthy,injured,healthy,healthy,0/0/0/0,2,正常
frame_06_23.0.jpg,1.50,unknown,injured,healthy,healthy,0/0/0/0,2,p1未知
frame_06_23.5.jpg,1.50,injured,injured,healthy,healthy,0/0/0/0,2,正常
frame_06_24.0.jpg,1.50,healthy,injured,healthy,healthy,0/0/0/0,2,正常
frame_06_24.5.jpg,1.50,healthy,healthy,unknown,healthy,0/0/0/0,2,p3未知
frame_06_25.0.jpg,1.50,injured,healthy,healthy,healthy,0/0/0/0,2,正常
frame_06_25.5.jpg,1.50,healthy,injured,healthy,healthy,0/0/0/0,2,正常
frame_06_26.0.jpg,1.50,healthy,injured,healthy,unknown,0/0/0/0,2,p4未知
frame_06_26.5.jpg,1.50,healthy,injured,healthy,healthy,0/0/0/0,2,正常
frame_06_27.0.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,2,正常
frame_06_27.5.jpg,1.50,healthy,unknown,healthy,healthy,0/0/0/0,2,p2未知
frame_06_28.0.jpg,1.50,healthy,unknown,injured,healthy,0/0/0/0,2,p2未知
frame_06_28.5.jpg,1.50,healthy,unknown,healthy,healthy,0/0/0/0,2,p2未知
frame_06_29.0.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,2,正常
frame_06_29.5.jpg,1.50,healthy,healthy,injured,healthy,0/0/0/0,2,正常
frame_06_30.0.jpg,1.50,healthy,injured,healthy,healthy,0/0/0/0,2,正常
frame_06_30.5.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,2,正常
frame_06_31.0.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,2,正常
frame_06_31.5.jpg,1.50,unknown,healthy,healthy,healthy,0/0/0/0,2,p1未知
frame_06_32.0.jpg,1.50,unknown,healthy,healthy,healthy,0/0/0/0,2,p1未知
frame_06_32.5.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,2,正常
frame_06_33.0.jpg,1.50,healthy,unknown,healthy,healthy,0/0/0/0,2,p2未知
frame_06_33.5.jpg,1.50,unknown,unknown,healthy,healthy,0/0/0/0,2,p1未知; p2未知
frame_06_34.0.jpg,1.50,unknown,unknown,healthy,healthy,0/0/0/0,2,p1未知; p2未知
frame_06_34.5.jpg,1.50,unknown,injured,injured,healthy,0/0/0/0,2,p1未知
frame_06_35.0.jpg,1.50,healthy,injured,healthy,healthy,0/0/0/0,2,正常
frame_06_35.5.jpg,1.50,injured,healthy,healthy,healthy,0/0/0/0,2,正常
frame_06_36.0.jpg,1.50,healthy,unknown,healthy,healthy,0/0/0/0,2,p2未知
frame_06_36.5.jpg,1.50,healthy,unknown,healthy,healthy,0/0/0/0,2,p2未知
frame_06_37.0.jpg,1.50,healthy,unknown,healthy,healthy,0/0/0/0,2,p2未知
frame_06_37.5.jpg,1.50,injured,healthy,healthy,healthy,0/0/0/0,2,正常
frame_06_38.0.jpg,1.50,healthy,unknown,healthy,healthy,0/0/0/0,2,p2未知
frame_06_38.5.jpg,1.50,injured,unknown,healthy,healthy,0/0/0/0,2,p2未知
frame_06_39.0.jpg,1.50,healthy,unknown,healthy,healthy,0/0/0/0,2,p2未知
frame_06_39.5.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,2,正常
frame_06_40.0.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,2,正常
frame_06_40.5.jpg,1.50,unknown,injured,healthy,healthy,0/0/0/0,2,p1未知
frame_06_41.0.jpg,1.50,unknown,healthy,healthy,healthy,0/0/0/0,2,p1未知
frame_06_41.5.jpg,1.50,unknown,healthy,healthy,healthy,0/0/0/0,2,p1未知
frame_06_42.0.jpg,1.50,healthy,injured,healthy,healthy,0/0/0/0,2,正常
frame_06_42.5.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,2,正常
frame_06_43.0.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,2,正常
frame_06_43.5.jpg,1.50,injured,healthy,healthy,healthy,0/0/0/0,2,正常
frame_06_44.0.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,2,正常
frame_06_44.5.jpg,1.50,healthy,healthy,healthy,healthy,0/0/0/0,2,正常
frame_06_45.0.jpg,1.50,healthy,unknown,healthy,healthy,0/0/0/0,2,p2未知
frame_06_45.5.jpg,1.60,unknown,unknown,unknown,unknown,0/0/0/0,2,p1未知; p2未知; p3未知; p4未知
frame_06_46.0.jpg,1.50,unknown,unknown,unknown,unknown,0/0/0/0,None,p1未知; p2未知; p3未知; p4未知; gens未识别
frame_06_46.5.jpg,1.50,unknown,unknown,unknown,unknown,0/0/0/0,0,p1未知; p2未知; p3未知; p4未知
frame_06_47.0.jpg,1.50,unknown,unknown,unknown,unknown,0/0/0/0,0,p1未知; p2未知; p3未知; p4未知
frame_06_47.5.jpg,1.50,unknown,unknown,unknown,unknown,0/0/0/0,None,p1未知; p2未知; p3未知; p4未知; gens未识别
frame_06_48.0.jpg,1.50,unknown,unknown,unknown,unknown,0/0/0/0,0,p1未知; p2未知; p3未知; p4未知
frame_06_48.5.jpg,1.50,unknown,unknown,unknown,unknown,0/0/0/0,0,p1未知; p2未知; p3未知; p4未知
frame_06_49.0.jpg,1.50,unknown,unknown,unknown,unknown,0/0/0/0,0,p1未知; p2未知; p3未知; p4未知
frame_06_49.5.jpg,1.50,unknown,unknown,unknown,unknown,0/0/0/0,0,p1未知; p2未知; p3未知; p4未知
frame_06_50.0.jpg,1.50,unknown,unknown,unknown,unknown,0/0/0/0,0,p1未知; p2未知; p3未知; p4未知
frame_06_50.5.jpg,1.50,unknown,unknown,unknown,unknown,0/0/0/0,0,p1未知; p2未知; p3未知; p4未知
frame_06_51.0.jpg,1.50,unknown,unknown,unknown,unknown,0/0/0/0,0,p1未知; p2未知; p3未知; p4未知
frame_06_51.5.jpg,1.50,unknown,unknown,unknown,unknown,0/0/0/0,0,p1未知; p2未知; p3未知; p4未知
frame_06_52.0.jpg,1.50,unknown,unknown,unknown,unknown,0/0/0/0,0,p1未知; p2未知; p3未知; p4未知
frame_06_52.5.jpg,1.50,unknown,unknown,unknown,unknown,0/0/0/0,0,p1未知; p2未知; p3未知; p4未知
frame_06_53.0.jpg,1.50,unknown,unknown,unknown,unknown,0/0/0/0,0,p1未知; p2未知; p3未知; p4未知
frame_06_53.5.jpg,1.50,unknown,unknown,unknown,unknown,0/0/0/0,0,p1未知; p2未知; p3未知; p4未知
frame_06_54.0.jpg,1.50,unknown,unknown,unknown,unknown,0/0/0/0,0,p1未知; p2未知; p3未知; p4未知
frame_06_54.5.jpg,1.50,unknown,unknown,unknown,unknown,0/0/0/0,0,p1未知; p2未知; p3未知; p4未知
frame_06_55.0.jpg,1.50,unknown,unknown,unknown,unknown,0/0/0/0,0,p1未知; p2未知; p3未知; p4未知
frame_06_55.5.jpg,1.50,unknown,unknown,unknown,unknown,0/0/0/0,0,p1未知; p2未知; p3未知; p4未知
frame_06_56.0.jpg,1.50,unknown,unknown,unknown,unknown,0/0/0/0,0,p1未知; p2未知; p3未知; p4未知
frame_06_56.5.jpg,1.50,unknown,unknown,unknown,unknown,0/0/0/0,0,p1未知; p2未知; p3未知; p4未知
frame_06_57.0.jpg,1.50,unknown,unknown,unknown,unknown,0/0/0/0,0,p1未知; p2未知; p3未知; p4未知
frame_06_57.5.jpg,1.50,unknown,unknown,unknown,unknown,0/0/0/0,0,p1未知; p2未知; p3未知; p4未知
